Entity,Time,Value
"Gambia, The",2019,71083305.8667937
Equatorial Guinea,2019,821413130.0
Greece,2019,4999635989.53692
Grenada,2019,208615795.555555
Guatemala,2019,1170758860.0
Guyana,2019,2690327775.794
High income,2019,1415434975236.17
"Hong Kong SAR, China",2019,58299361094.7774
Honduras,2019,955095297.980428
Heavily indebted poor countries (HIPC),2019,24239307442.4063
Croatia,2019,3978656307.57573
Haiti,2019,75000000.0
Hungary,2019,98265233190.1349
IBRD only,2019,477132158285.077
IDA & IBRD total,2019,618852133812.671
IDA total,2019,44162356763.9428
IDA blend,2019,9365572689.57472
Indonesia,2019,24993551748.0098
IDA only,2019,34796784074.3681
India,2019,50610647353.5911
Ireland,2019,31252184929.3129
"Iran, Islamic Rep.",2019,1508000000.0
Iraq,2019,-3075600000.0
Iceland,2019,-556463720.652854
Israel,2019,17362500000.0
Italy,2019,35760550299.4852
Jamaica,2019,665415555.002521
Jordan,2019,729718309.859154
Japan,2019,39960544340.0141
Kazakhstan,2019,3730856270.68398
Kenya,2019,469940266.776669
Kyrgyz Republic,2019,403865100.0
Cambodia,2019,3663032999.47048
Kiribati,2019,-558280.502283039
St. Kitts and Nevis,2019,62459225.9259259
"Korea, Rep.",2019,9634300000.0
Kuwait,2019,515617569.386936
Latin America & Caribbean (excluding high income),2019,133222015766.274
Lao PDR,2019,755524124.249368
Lebanon,2019,1906392482.4039
Liberia,2019,86681700.4596762
Libya,2019,0.0
St. Lucia,2019,75509997.7777777
Latin America & Caribbean,2019,200416237823.558
Least developed countries: UN classification,2019,19818433164.9144
Low income,2019,10746568548.9359
Sri Lanka,2019,743466231.468031
Lower middle income,2019,111231691473.311
Low & middle income,2019,518601491773.572
Lesotho,2019,35732595.8160095
Late-demographic dividend,2019,573102217701.602
Lithuania,2019,3434299309.82762
Luxembourg,2019,163717596800.0
Latvia,2019,1115785160.98483
"Macao SAR, China",2019,6479147402.60285
Morocco,2019,1720825003.13095
Moldova,2019,521370000.0
Madagascar,2019,474311425.432437
"Middle East, North Africa, Afghanistan & Pakistan",2019,87529681703.5439
Mexico,2019,29947415429.0
Marshall Islands,2019,5164920.15605116
Middle income,2019,505303969797.279
North Macedonia,2019,549500829.877789
Mali,2019,859091549.188966
Malta,2019,32381439863.0004
Myanmar,2019,1735589412.93376
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2019,16188949609.4853
Montenegro,2019,417589860.078767
Mongolia,2019,2443343095.41814
Mozambique,2019,3379329136.13929
Mauritania,2019,-883561115.825519
Mauritius,2019,444077760.0
Malawi,2019,55227831.6285934
Malaysia,2019,9154921685.03934
North America,2019,364930690588.745
Namibia,2019,-63277556.3340492
New Caledonia,2019,723480360.0
Niger,2019,717147639.398696
Nigeria,2019,2305099811.70357
Nicaragua,2019,503000000.0
Netherlands,2019,-127784845859.2
Norway,2019,16329824317.6769
Nepal,2019,185563265.634425
Nauru,2019,2189006.37794522
New Zealand,2019,3074896211.81769
OECD members,2019,1024481990191.53
Oman,2019,1998179453.83615
Pakistan,2019,2234000000.0
Panama,2019,4684615504.15
Peru,2019,4775376809.84597
Philippines,2019,8671365873.65689
Palau,2019,45532000.0
Papua New Guinea,2019,335572154.293926
Poland,2019,19012000000.0
Pre-demographic dividend,2019,9778320038.44048
Portugal,2019,10814567640.9901
Paraguay,2019,429705945.092525
West Bank and Gaza,2019,131879984.168895
Pacific island small states,2019,452259164.693493
Post-demographic dividend,2019,1098959826587.92
French Polynesia,2019,12731150.0
Qatar,2019,-2812637362.63736
Romania,2019,7365441773.73218
Russian Federation,2019,31974770000.0
Rwanda,2019,263172335.23
South Asia,2019,54421771180.7291
Saudi Arabia,2019,3079217251.32355
Sudan,2019,825354992.310273
Senegal,2019,1065461344.07465
Singapore,2019,106572526405.17
Solomon Islands,2019,32787092.7202953
Sierra Leone,2019,121782194.444714
El Salvador,2019,696287032.758767
"Somalia, Fed. Rep.",2019,447000000.0
Serbia,2019,4268709249.60984
Sub-Saharan Africa (excluding high income),2019,27450309515.0862
South Sudan,2019,-2210000.0
Sub-Saharan Africa,2019,27641908310.5565
Sao Tome and Principe,2019,24191799.5128287
Suriname,2019,84160363.8257407
Slovak Republic,2019,2279811254.28143
Slovenia,2019,2151537534.12248
Sweden,2019,15692851350.2202
Eswatini,2019,127970921.965401
Sint Maarten (Dutch part),2019,73868338.1005587
Seychelles,2019,257086351.804392
Syrian Arab Republic,2019,0.0
Turks and Caicos Islands,2019,26961670.0
Chad,2019,566638950.0
East Asia & Pacific (IDA & IBRD countries),2019,260870696234.761
Europe & Central Asia (IDA & IBRD countries),2019,100339295723.785
Togo,2019,345697546.971432
Thailand,2019,5534140214.60468
Tajikistan,2019,212809730.699296
Turkmenistan,2019,1853632130.0
Latin America & the Caribbean (IDA & IBRD countries),2019,159521392737.524
Timor-Leste,2019,-158426602.364189
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2019,16057069625.3164
Tonga,2019,-6108376.82484508
South Asia (IDA & IBRD),2019,54421771180.7291
Sub-Saharan Africa (IDA & IBRD countries),2019,27641908310.5565
Trinidad and Tobago,2019,183972765.263861
Tunisia,2019,815012991.372017
Turkiye,2019,9507000000.0
Tuvalu,2019,298860.0
Tanzania,2019,1217235252.41973
Uganda,2019,1303005005.33932
Ukraine,2019,5796000000.0
Upper middle income,2019,394140322471.3
Uruguay,2019,1466600721.56301
United States,2019,315984000000.0
Uzbekistan,2019,2316482962.28621
St. Vincent and the Grenadines,2019,68838376.2962963
"Venezuela, RB",2019,564000000.0
British Virgin Islands,2019,39103361610.0
Viet Nam,2019,16120000000.0
Vanuatu,2019,52849932.2026135
World,2019,1943826686622.27
Samoa,2019,-2178815.55211665
Kosovo,2019,285081551.307002
"Yemen, Rep.",2019,-370982780.0
South Africa,2019,5116098443.48715
Zambia,2019,547967909.612401
Zimbabwe,2019,249673369.8045
Aruba,2020,161066979.086053
Africa Eastern and Southern,2020,13221068685.5169
Afghanistan,2020,12970147.9832
Africa Western and Central,2020,10863479465.934
Angola,2020,-1866468113.07453
Albania,2020,1069744879.65452
Andorra,2020,272687591.327234
Arab World,2020,32410671974.4138
United Arab Emirates,2020,19884470000.0
Argentina,2020,4884127675.95707
Armenia,2020,58582750.1214803
Antigua and Barbuda,2020,96381781.1111111
Australia,2020,17976843681.3118
Austria,2020,-12003798872.8906
Azerbaijan,2020,507151800.0
Burundi,2020,21196554.6098288
Belgium,2020,-30140703656.7745
Benin,2020,174019952.06305
Burkina Faso,2020,-98777856.0144418
Bangladesh,2020,1525312160.40492
Bulgaria,2020,3310660000.0
Bahrain,2020,1021276595.74468
"Bahamas, The",2020,434599799.803594
Bosnia and Herzegovina,2020,483278992.870742
Belarus,2020,1393200000.0
Belize,2020,76202813.5002132
Bermuda,2020,476518083.75
Brazil,2020,38270116307.45
Barbados,2020,262100000.0
Brunei Darussalam,2020,565542275.429332
Bhutan,2020,-2786960.89013148
Botswana,2020,31792610.4142282
Central African Republic,2020,1737360.0
Canada,2020,29123011879.2998
Chile,2020,11447397288.6176
China,2020,253095616058.58
Cote d'Ivoire,2020,712915894.481616
Cameroon,2020,675186993.652869
"Congo, Dem. Rep.",2020,1498084807.8648
"Congo, Rep.",2020,-1983178866.50125
Colombia,2020,7458624984.21929
Comoros,2020,3875846.08058853
Cabo Verde,2020,67619883.9199238
Costa Rica,2020,2103003648.98359
Caribbean small states,2020,3540689091.90408
Curacao,2020,155743256.268156
Cayman Islands,2020,6973848227.54293
Cyprus,2020,-75646450885.0055
Czechia,2020,8515481807.56743
Germany,2020,176781024357.228
Djibouti,2020,158230011.0
Dominica,2020,22837135.9259259
Denmark,2020,1294050740.46455
Dominican Republic,2020,2460600000.0
Algeria,2020,1143918159.62918
East Asia & Pacific (excluding high income),2020,302942380265.47
Early-demographic dividend,2020,196735354544.343
East Asia & Pacific,2020,595276954094.822
Europe & Central Asia (excluding high income),2020,26545355555.15
Europe & Central Asia,2020,98402873416.7066
Ecuador,2020,1119280900.76401
"Egypt, Arab Rep.",2020,5851800000.0
Euro area,2020,-43387587837.6301
Eritrea,2020,-30349590.0
Spain,2020,37683095972.4205
Estonia,2020,3823194189.12658
Ethiopia,2020,2395799880.65984
European Union,2020,179128174096.684
Fragile and conflict affected situations,2020,13356943066.2365
Finland,2020,-2535610877.45159
Fiji,2020,239380737.903611
France,2020,19368829836.4654
"Micronesia, Fed. Sts.",2020,0.0
Gabon,2020,1716511510.0
United Kingdom,2020,157185559299.989
Georgia,2020,557173503.19
Ghana,2020,1875782953.46905
Guinea,2020,176350000.0
"Gambia, The",2020,189576190.794226
Guinea-Bissau,2020,20989721.6146961
Equatorial Guinea,2020,-9072490.0
Greece,2020,3303648833.22836
Grenada,2020,141277504.814814
Guatemala,2020,1004371660.0
Guyana,2020,1283062521.17088
High income,2020,667824759849.643
"Hong Kong SAR, China",2020,117452284750.967
Honduras,2020,236016866.159636
Heavily indebted poor countries (HIPC),2020,19395523241.1281
Croatia,2020,1471750500.4312
Haiti,2020,25000000.0
IBRD only,2020,481786467738.975
IDA & IBRD total,2020,576324429351.854
IDA total,2020,36745628918.6105
IDA blend,2020,6234566591.69991
Indonesia,2020,19175077747.8077
IDA only,2020,30511062326.9105
India,2020,64362364994.3753
Ireland,2020,35288206770.2389
"Iran, Islamic Rep.",2020,1342000000.0
Iraq,2020,-2859100000.0
Iceland,2020,-878458464.58691
Israel,2020,20968700000.0
Italy,2020,-17050399620.8672
Jamaica,2020,265100553.561346
Jordan,2020,760281690.140845
Kazakhstan,2020,7205989084.29
Kenya,2020,-5403752.28986896
Kyrgyz Republic,2020,-401518600.0
Cambodia,2020,3624644990.13295
Kiribati,2020,2624092.83886644
St. Kitts and Nevis,2020,2838722.96296296
"Korea, Rep.",2020,8764900000.0
Kuwait,2020,-558055522.567383
Latin America & Caribbean (excluding high income),2020,88663290950.8627
Lao PDR,2020,967706086.202045
Lebanon,2020,1606894721.93483
Liberia,2020,737967946.557703
Libya,2020,0.0
St. Lucia,2020,99135484.8148148
Latin America & Caribbean,2020,153157171594.002
Least developed countries: UN classification,2020,23081564337.6978
Low income,2020,10211513994.857
Sri Lanka,2020,434075668.46642
Lower middle income,2020,115474639593.682
Low & middle income,2020,517225764982.462
Lesotho,2020,28001666.9222279
Late-demographic dividend,2020,367275372708.361
Lithuania,2020,4560496002.83869
Luxembourg,2020,-3358058080.0
Latvia,2020,939356413.88956
Morocco,2020,1418713118.61153
Moldova,2020,155720000.0
Madagascar,2020,358467141.414302
Maldives,2020,440711709.435094
"Middle East, North Africa, Afghanistan & Pakistan",2020,86092732188.6853
Mexico,2020,31541065129.0
Marshall Islands,2020,3045061.11336896
Middle income,2020,504635951106.946
North Macedonia,2020,7693779.7036069
Mali,2020,536851812.897275
Malta,2020,31484121888.7381
Myanmar,2020,1907154040.0
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2020,12195528117.5462
Montenegro,2020,530903011.481089
Mongolia,2020,1719115941.52002
Mozambique,2020,3187942207.14961
Mauritania,2020,927916265.774285
Mauritius,2020,224668080.0
Malawi,2020,252179040.150445
Malaysia,2020,4058769678.64231
North America,2020,166665529963.05
Namibia,2020,-150195339.055876
New Caledonia,2020,571728130.0
Niger,2020,360653574.571152
Nigeria,2020,2385277665.91607
Nicaragua,2020,746500000.0
Netherlands,2020,-220886475395.815
Norway,2020,-3281320956.65563
Nepal,2020,126626337.460302
Nauru,2020,-3331098.73501151
New Zealand,2020,4800458072.43249
OECD members,2020,470724366564.402
Oman,2020,1909492847.85435
Other small states,2020,-39413335062.8125
Pakistan,2020,2057000000.0
Panama,2020,-1631797634.11
Peru,2020,663417504.946494
Philippines,2020,6822133290.81919
Palau,2020,44059000.0
Papua New Guinea,2020,112992633.547177
Poland,2020,20086000000.0
Pre-demographic dividend,2020,11075396349.4442
Portugal,2020,4165618741.23914
Paraguay,2020,326286883.333637
West Bank and Gaza,2020,79744992.3247409
Pacific island small states,2020,344267322.834565
Post-demographic dividend,2020,561364684740.378
French Polynesia,2020,-15557160.0
Qatar,2020,-2434065934.06593
Romania,2020,3602418172.35715
Russian Federation,2020,9478810000.0
Rwanda,2020,152614120.95
South Asia,2020,66886303909.2519
Saudi Arabia,2020,1621264195.43532
Sudan,2020,716939710.59488
Senegal,2020,1845665272.73822
Singapore,2020,79753262990.0524
Solomon Islands,2020,8980046.94191946
Sierra Leone,2020,51000000.0
El Salvador,2020,386532637.6773
"Somalia, Fed. Rep.",2020,534000000.0
Serbia,2020,3485786682.97844
Sub-Saharan Africa (excluding high income),2020,24137190009.1009
South Sudan,2020,17500000.0
Sub-Saharan Africa,2020,24084548151.4509
Small states,2020,-35528378648.0739
Sao Tome and Principe,2020,47112184.7725813
Suriname,2020,1039899.7054992
Slovak Republic,2020,-1141703441.49018
Slovenia,2020,506269486.820005
Sweden,2020,18307766875.476
Eswatini,2020,38787632.6722704
Sint Maarten (Dutch part),2020,22167460.0446927
Seychelles,2020,80053481.4058233
Syrian Arab Republic,2020,0.0
Turks and Caicos Islands,2020,30418890.0
Chad,2020,557692500.0
East Asia & Pacific (IDA & IBRD countries),2020,302983108166.735
Europe & Central Asia (IDA & IBRD countries),2020,64494994227.9384
Togo,2020,-59206820.0004109
Thailand,2020,-4293910676.95961
Tajikistan,2020,106534792.807916
Turkmenistan,2020,1436241800.0
Latin America & the Caribbean (IDA & IBRD countries),2020,105759691771.257
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2020,12115783125.2214
Tonga,2020,3824444.91119021
South Asia (IDA & IBRD),2020,66886303909.2519
Sub-Saharan Africa (IDA & IBRD countries),2020,24084548151.4509
Trinidad and Tobago,2020,1055969147.72389
Tunisia,2020,623075275.921852
Turkiye,2020,7522000000.0
Tuvalu,2020,100000.0
Tanzania,2020,943765261.692
Uganda,2020,1191485423.71975
Ukraine,2020,304000000.0
Upper middle income,2020,389093485259.371
Uruguay,2020,973445343.93392
United States,2020,137066000000.0
Uzbekistan,2020,1728247827.58199
St. Vincent and the Grenadines,2020,65244280.3703703
"Venezuela, RB",2020,1504000000.0
British Virgin Islands,2020,39619635210.0
Viet Nam,2020,15800000000.0
Vanuatu,2020,41158955.8450913
World,2020,1190566113317.97
Samoa,2020,4426082.01552919
Kosovo,2020,394625250.470224
"Yemen, Rep.",2020,0.0
South Africa,2020,3153552569.39325
Zambia,2020,245205491.395466
Zimbabwe,2020,150461768.075241
Aruba,2021,133545121.178455
Afghanistan,2021,20600980.0
Africa Western and Central,2021,17015842603.1704
Angola,2021,-4355116552.71588
Albania,2021,1218586452.37157
Andorra,2021,484821990.091782
Arab World,2021,68885397873.7187
United Arab Emirates,2021,20667120000.0
Argentina,2021,6658049679.27727
Armenia,2021,366423010.763878
Antigua and Barbuda,2021,289816410.0
Australia,2021,31453060427.4531
Austria,2021,18998114634.0552
Azerbaijan,2021,-1707666000.0
Burundi,2021,22351623.301476
Belgium,2021,33980656225.5414
Benin,2021,345985235.680029
Burkina Faso,2021,-79957355.3390048
Bangladesh,2021,1723856464.12345
Bulgaria,2021,2335300000.0
Bahrain,2021,1779255319.14893
"Bahamas, The",2021,383064779.121094
Bosnia and Herzegovina,2021,767542282.660214
Belarus,2021,1230721861.86
Belize,2021,125495493.195585
Bermuda,2021,49675691.8749999
Bolivia,2021,583576424.725665
Brazil,2021,46440503520.19
Barbados,2021,238735060.0
Brunei Darussalam,2021,206462739.392454
Bhutan,2021,6783112.48768632
Botswana,2021,-319055857.574533
Central African Republic,2021,5409980.0
Canada,2021,60189690111.8854
Central Europe and the Baltics,2021,121842282664.024
Switzerland,2021,-120732049008.986
Chile,2021,15176902318.5544
China,2021,344074977062.48
Cote d'Ivoire,2021,1392435143.38301
Cameroon,2021,963531503.483344
"Congo, Dem. Rep.",2021,1677673789.73561
"Congo, Rep.",2021,-320209517.696022
Colombia,2021,9561335276.67571
Comoros,2021,4024772.1820532
Cabo Verde,2021,91456883.2590195
Costa Rica,2021,3592802258.09676
Caribbean small states,2021,2664449939.46874
Curacao,2021,170912620.061453
Cayman Islands,2021,-807807825.131413
Cyprus,2021,6626435041.50004
Czechia,2021,12890950336.4654
Germany,2021,127609826748.268
Djibouti,2021,166750130.823031
Dominica,2021,28338715.1851851
Denmark,2021,16997286703.2255
Dominican Republic,2021,3349700000.0
Algeria,2021,869194073.014935
East Asia & Pacific (excluding high income),2021,437579910266.395
Early-demographic dividend,2021,277824434038.335
East Asia & Pacific,2021,826127583162.378
Europe & Central Asia (excluding high income),2021,39115544883.7132
Europe & Central Asia,2021,679340331162.786
Ecuador,2021,651397150.926888
"Egypt, Arab Rep.",2021,5122300000.0
Euro area,2021,511300342722.798
Eritrea,2021,-31228190.0
Spain,2021,64626902393.5776
Ethiopia,2021,4259445795.28262
European Union,2021,684260312656.017
Fragile and conflict affected situations,2021,28536584110.3334
Finland,2021,23579233204.9062
Fiji,2021,409894560.465739
France,2021,98012545019.163
"Micronesia, Fed. Sts.",2021,0.0
Gabon,2021,1529221080.0
United Kingdom,2021,102431564639.492
Georgia,2021,1290232130.97
Ghana,2021,2533586462.03873
Guinea,2021,197610000.0
Guinea-Bissau,2021,18529723.3545945
Equatorial Guinea,2021,561595620.0
Greece,2021,6132475888.35529
Grenada,2021,152223567.037037
Guyana,2021,2236503735.22896
High income,2021,1796671704070.88
"Hong Kong SAR, China",2021,137191251277.419
Honduras,2021,800315953.182342
Heavily indebted poor countries (HIPC),2021,32623772523.5517
Croatia,2021,5125181839.24963
Haiti,2021,51299000.0
Hungary,2021,33474586358.8648
IBRD only,2021,653409850896.474
IDA & IBRD total,2021,851143898990.988
IDA total,2021,52109624132.3615
IDA blend,2021,11206155393.4355
Indonesia,2021,21213080329.8582
IDA only,2021,40903468738.926
India,2021,44727277562.881
Ireland,2021,77722796051.0396
"Iran, Islamic Rep.",2021,1425000000.0
Iraq,2021,-2637300000.0
Iceland,2021,400954509.175136
Israel,2021,18949900000.0
Italy,2021,26253856510.1011
Jamaica,2021,320480000.0
